01 21 58,9577 +76 42 36,5310 16,9922 0,78 HD7924
01 21 58,9577 +76 42 36,5310 16,9922 0,78 HD7924
01 21 58,9577 +76 42 36,5310 16,9922 0,78 HD7924
09 34 50,7386 -12 07 49,0714 27,5902 1,18 HD82943
09 34 50,7386 -12 07 49,0714 27,5902 1,18 HD82943
09 51 07,7113 -43 30 17,3383 11,281 0,71 HD85512
10 08 43,0621 +34 14 31,1942 18,2912 0,8 HD87883
10 23 55,2294 -29 38 42,3708 21,9496 0,92 HD90156
10 44 20,8021 -33 34 39,6458 28,5159 0,85 HD93083
11 03 20,2751 +35 58 20,3412 5,675773 0,37 GJ411
11 07 53,8249 -30 10 30,4979 25,4111 1,16 HD96700
11 07 53,8249 -30 10 30,4979 25,4111 1,16 HD96700
11 07 53,8249 -30 10 30,4979 25,4111 1,16 HD96700
11 14 33,0401 +25 42 38,1463 21,5618 0,73 HD97658
11 26 45,5270 +03 00 25,6792 18,2038 0,83 HD99492
21 49 59,4535 -41 14 38,5336 23,6434 0,51 HIP107772
02 46 43,2185 -23 05 09,6173 23,371 0,65 HIP12961
07 05 42,1882 +27 28 13,4875 22,8386 0,62 HIP34222
07 54 10,5403 -25 18 08,3063 17,7886 0,63 HIP38594
07 54 10,5403 -25 18 08,3063 17,7886 0,63 HIP38594
01 02 21,1618 -10 25 28,6349 21,0974 0,6 HIP4845
09 56 07,9860 +62 47 09,4218 10,5298 0,6 HIP48714
11 07 27,4469 -19 17 30,0685 18,7168 0,56 HIP54373
11 07 27,4469 -19 17 30,0685 18,7168 0,56 HIP54373
11 22 05,4560 +46 54 28,0908 25,4893 0,72 HIP55507
11 44 40,9339 +30 57 27,5342 25,8618 0,78 HIP57274
11 44 40,9339 +30 57 27,5342 25,8618 0,68 HIP57274
11 44 40,9339 +30 57 27,5342 25,8618 0,68 HIP57274
14 29 18,5010 -46 27 52,8624 24,0572 0,63 HIP70849
16 12 41,8223 -18 52 35,1289 14,5324 0,48 HIP79431
17 37 10,7733 +27 53 47,0076 29,4898  HIP86221
21 44 31,5810 +14 46 17,2286 18,1186 1,01 HNPeg
02 42 34,0128 -50 47 57,6542 17,3181 1,13 HR810
19 16 35,6554 -25 38 46,7639 27,7957 0,36 K2-129
05 11 50,0797 -45 02 34,8713 3,93305 0,29 Kapteyn
23 20 06,8664 -60 03 56,6251 25,1496 0,6 L168-9
08 18 07,8881 -68 18 52,0769 10,6194 0,3 L98-59
08 18 07,8881 -68 18 52,0769 10,6194 0,3 L98-59
08 18 07,8881 -68 18 52,0769 10,6194 0,3 L98-59
08 18 07,8881 -68 18 52,0769 10,6194 0,3 L98-59
00 44 59,6718 -15 16 26,7906 14,9861 0,21 LHS1140
00 44 59,6718 -15 16 26,7906 14,9861 0,21 LHS1140
02 57 21,3304 +76 33 05,0562 18,2276 0,25 LHS1478
04 32 42,9576 -39 47 27,1478 19,8782 0,33 LHS1678
04 32 42,9576 -39 47 27,1478 19,8782 0,33 LHS1678
06 04 21,5978 -55 18 41,5354 29,8424 0,5 LHS1815
22 41 59,0932 -69 10 19,5892 14,8846 0,19 LHS3844
11 02 45,7183 -16 24 23,2002 26,4927 0,17 LP791-18
11 02 45,7183 -16 24 23,2002 26,4927 0,17 LP791-18
21 16 27,5443 +02 34 50,7760 17,6297 0,43 LSPMJ2116+0234
03 01 50,9953 -16 35 40,1842 6,86929 0,27 LTT1445A
03 01 50,9953 -16 35 40,1842 6,86929 0,27 LTT1445A
10 18 34,7787 -11 43 04,0836 21,9814 0,37 LTT3780
10 18 34,7787 -11 43 04,0836 21,9814 0,37 LTT3780
14 29 34,4345 -62 40 34,2556 1,30119 0,14 ProximaCen
04 21 05,6110 -48 39 15,3364 21,1916 0,19 RRCae
11 47 45,0271 +00 47 57,4433 3,37454 0,2 Ross128
13 00 45,8940 +12 22 32,1586 11,5094 0,56 Ross458
15 23 50,7154 +17 27 37,9249 11,2103 0,21 Ross508
10 26 59,3444 -52 28 04,3406 27,6227 0,48 TOI-1231
01 06 36,9296 +19 13 29,7102 24,7399 0,34 TOI-1468
01 06 36,9296 +19 13 29,7102 24,7399 0,34 TOI-1468
03 29 10,0162 -31 21 46,3194 28,5147 0,65 TOI-2427
04 33 39,8602 -51 57 26,6173 22,4793 0,38 TOI-270
04 33 39,8602 -51 57 26,6173 22,4793 0,38 TOI-270
04 33 39,8602 -51 57 26,6173 22,4793 0,38 TOI-270
05 05 14,3277 -47 56 15,1408 14,0022 0,19 TOI-540
11 54 18,7215 -37 33 12,0845 27,1701 0,54 TOI-776
11 54 18,7215 -37 33 12,0845 27,1701 0,54 TOI-776
23 06 30,3384 -05 02 36,4625 12,429889 0,12 TRAPPIST-1
23 06 30,3384 -05 02 36,4625 12,429889 0,12 TRAPPIST-1
23 06 30,3384 -05 02 36,4625 12,429889 0,12 TRAPPIST-1
23 06 30,3384 -05 02 36,4625 12,429889 0,12 TRAPPIST-1
23 06 30,3384 -05 02 36,4625 12,429889 0,12 TRAPPIST-1
23 06 30,3384 -05 02 36,4625 12,429889 0,12 TRAPPIST-1
23 06 30,3384 -05 02 36,4625 12,429889 0,12 TRAPPIST-1
21 22 06,4079 +22 55 54,9664 15,4744 0,5 TYC2187-512-1
02 53 04,5953 +16 51 53,6486 3,83078 0,11 Teegarden'sStar
02 53 04,5953 +16 51 53,6486 3,83078 0,11 Teegarden'sStar
12 56 02,1538 -12 57 21,7116 12,7  VHSJ125601,92-125723,9
08 06 54,6179 -66 18 21,1806 19,2444  WD0806-661
18 57 39,7656 +53 30 32,4878 24,7359 0,01 WD1856+534
12 17 56,9123 +16 26 40,2000 10,1 0,09 WISEPJ121756,91+162640,2A
16 30 17,9617 -12 40 03,6718 4,30592 0,31 Wolf1061
16 30 17,9617 -12 40 03,6718 4,30592 0,31 Wolf1061
16 30 17,9617 -12 40 03,6718 4,30592 0,31 Wolf1061
01 12 31,9392 -16 59 46,4762 3,71207 0,16 YZCet
01 12 31,9392 -16 59 46,4762 3,71207 0,16 YZCet
01 12 31,9392 -16 59 46,4762 3,71207 0,16 YZCet
02 07 10,3890 +23 27 44,7156 20,21019 13,9 alfAri
04 35 55,2426 +16 30 33,1236 20,4332 45,1 alfTau
05 47 17,0972 -51 03 58,1328 19,7442 1,54 betPic
05 47 17,0972 -51 03 58,1328 19,7442 2,01 betPic
03 32 54,8240 -09 27 29,4174 3,2026 0,76 epsEri
22 03 29,1406 -56 47 48,8483 3,63857 0,78 epsIndA
23 39 20,6020 +77 37 59,1632 14,1024 4,9 gamCep
05 37 11,8282 -80 27 52,5748 18,2702 1,19 HD39091
05 37 11,8282 -80 27 52,5748 18,2702 1,19 HD39091
17 41 58,2214 +72 09 20,5610 22,7188 1,26 psi1DraB
16 01 02,4183 +33 18 00,6700 17,4671 1,36 rhoCrB
16 01 02,4183 +33 18 00,6700 17,4671 1,36 rhoCrB
13 47 15,2328 +17 27 25,7929 15,6521 1,43 tauBoo
01 44 02,2330 -15 56 01,6753 3,60304 0,83 tauCet
01 44 02,2330 -15 56 01,6753 3,60304 0,83 tauCet
01 44 02,2330 -15 56 01,6753 3,60304 0,83 tauCet
01 44 02,2330 -15 56 01,6753 3,60304 0,83 tauCet
